ID,VACANCY_TITLE,COMPANY_NAME,SALARY,CITY,DATE,PROGRAMMING_LANGUAGE,VACANCY_URL
92081497,"Младший инженер-программист С++ (офис в Кольцово, НЕ удаленно)",NAVITEL,100000,Новосибирск,2024-02-22,Python,https://hh.ru/vacancy/92081497
93516439,Младший аналитик,Межрегиональное контрактное управление Федерального казначейства,35000,Москва,2024-02-20,Python,https://hh.ru/vacancy/93516439
91483163,Младший аналитик в команду поисковых систем сервиса путешествий,Туту.ру,,Москва,2024-03-09,Python,https://hh.ru/vacancy/91483163
92363247,QA Engineer на мобильную RTS,Gear Games,,Воронеж,2024-03-08,Python,https://hh.ru/vacancy/92363247
94104874,Младший разработчик Siebel CRM,Nobilis.Team,,Рязань,2024-03-01,Python,https://hh.ru/vacancy/94104874
88642335,System Administrator Linux Junior / Младший Системный Администратор Линукс,НТ Прогресс,,Москва,2024-03-08,Python,https://hh.ru/vacancy/88642335
89220048,Биоинформатик (иммунология),Лаборатория геномной инженерии МФТИ,,Москва,2024-02-22,Python,https://hh.ru/vacancy/89220048
93363511,Junior-разработчик,Планетра,60000,Казань,2024-02-16,Python,https://hh.ru/vacancy/93363511
92245354,Стажёр-инженер АСУ и КИПиА / Automation junior engineer / Падаван робототехники,Интеллектуальные робот системы,68965,Москва,2024-03-08,Python,https://hh.ru/vacancy/92245354
86880519,Инженер информационной безопасности Web приложений (Junior),SoftGamings,110000,Воронеж,2024-02-15,Python,https://hh.ru/vacancy/86880519
93870058,Junior DevOps,Центральный банк Российской Федерации,,Нижний Новгород,2024-02-27,Python,https://hh.ru/vacancy/93870058
94048549,Junior Разработчик на SAS RTDM (стажер),Ак Барс Банк,40000,Иннополис,2024-02-29,Python,https://hh.ru/vacancy/94048549
93204701,Junior C++ разработчик алгоритмов геометрического моделирования,Ледас,70000,Новосибирск,2024-03-09,Python,https://hh.ru/vacancy/93204701
93341729,Тьютор по Blender,IT школа Hello world,60000,Санкт-Петербург,2024-02-16,Python,https://hh.ru/vacancy/93341729
94218872,Junior backend Go разработчик (Golang) / стажер (Удаленно),СФЕРА,55000,Москва,2024-03-07,GO,https://hh.ru/vacancy/94218872
93352039,Младший PR менеджер,Go Ahead,,Москва,2024-02-16,GO,https://hh.ru/vacancy/93352039
94260419,Младший системный администратор,Сеть магазинов цифровой и бытовой техники DNS,62150,Екатеринбург,2024-03-05,GO,https://hh.ru/vacancy/94260419
92581565,Начинающий Веб программист (Junior Web-разработчик),"РэйнбовСофт, НПО",,Саратов,2024-03-10,GO,https://hh.ru/vacancy/92581565
93662171,Junior SQL developer,Devim,50000,Санкт-Петербург,2024-03-03,GO,https://hh.ru/vacancy/93662171
94314164,Junior Product Manager / Ассистент продакт-менеджера (Стажёр-менеджер продукта),TVL,,Москва,2024-03-06,GO,https://hh.ru/vacancy/94314164
94392201,Младший системный администратор / Junior System Administrator / SysOps,Go Ahead,,Москва,2024-03-07,GO,https://hh.ru/vacancy/94392201
94048969,"Junior Influence manager (CS:GO, CS2, esports)",Bladestorm,,Санкт-Петербург,2024-02-29,GO,https://hh.ru/vacancy/94048969
81430574,Junior Android developer,Bip.ru,120000,Москва,2024-03-09,GO,https://hh.ru/vacancy/81430574
94233577,Стажер автотестирования (Python),ITFB Group,,Екатеринбург,2024-03-04,GO,https://hh.ru/vacancy/94233577
92977061,Стажер автотестирования (Python),ITFB Group,,Москва,2024-03-07,GO,https://hh.ru/vacancy/92977061
94054249,Стажер автотестирования (Python),ITFB Group,,Самара,2024-02-29,GO,https://hh.ru/vacancy/94054249
94337832,Junior marketing project manager,Go Ahead,,Москва,2024-03-06,GO,https://hh.ru/vacancy/94337832
94312892,Junior DevOps инженер (Тюмень/офис),Gems development (Джемс Девелопмент),,Тюмень,2024-03-09,GO,https://hh.ru/vacancy/94312892
94341717,Junior marketing researcher / Младший маркетинговый исследователь,Go Ahead,,Москва,2024-03-06,GO,https://hh.ru/vacancy/94341717
90405489,Младший HR-менеджер / Менеджер по счастью сотрудников,Go Ahead,,Москва,2024-02-19,GO,https://hh.ru/vacancy/90405489
93822583,Младший маркетолог (Digital),Go Ahead,,Москва,2024-02-26,GO,https://hh.ru/vacancy/93822583
94054323,Стажер автотестирования (Python),ITFB Group,,Пермь,2024-02-29,GO,https://hh.ru/vacancy/94054323
89674841,DevOps Engineer (Intern \ Junior),evrone.ru,120000,Воронеж,2024-03-07,GO,https://hh.ru/vacancy/89674841
94035066,Младший ​​​​​​​специалист по веб-защищенности​​​​​​​,Okko,,Москва,2024-02-29,GO,https://hh.ru/vacancy/94035066
91462128,Junior Project Manager (Influencer marketing) / Младший менеджер по работе с клиентами,Go Ahead,,Москва,2024-03-05,GO,https://hh.ru/vacancy/91462128
92029467,Junior Partnership Manager / Младший менеджер по работе с партнерами,Go Ahead,,Москва,2024-02-21,GO,https://hh.ru/vacancy/92029467
86109431,Junior Разработчик C#,Стройсервис (Группа предприятий),109000,Кемерово,2024-02-29,GO,https://hh.ru/vacancy/86109431
93630825,Junior Media Planner / Младший медиапланер,Go Ahead,,Москва,2024-02-21,GO,https://hh.ru/vacancy/93630825
87272915,Junior strategist / Младший стратег (Mobile),Go Ahead,,Москва,2024-02-22,GO,https://hh.ru/vacancy/87272915
93869028,Младший сервисный инженер (стажёр) по медицинскому оборудованию,Рэйлинк,60000,Москва,2024-03-07,GO,https://hh.ru/vacancy/93869028
94044584,Junior strategist / Младший стратег (Web),Go Ahead,,Москва,2024-02-29,GO,https://hh.ru/vacancy/94044584
94254962,Младший разработчик,Бизнес Технологии,60000,Санкт-Петербург,2024-03-08,Java,https://hh.ru/vacancy/94254962
94391819,Intern Data Engineer,Mindbox,35000,Москва,2024-03-07,Java,https://hh.ru/vacancy/94391819
94255070,Младший разработчик,Бизнес Технологии,60000,Нижний Новгород,2024-03-08,Java,https://hh.ru/vacancy/94255070
93831328,Junior Java разработчик,Центр цифрового развития,80000,Красноярск,2024-03-06,Java,https://hh.ru/vacancy/93831328
94255116,Младший разработчик,Бизнес Технологии,60000,Пермь,2024-03-08,Java,https://hh.ru/vacancy/94255116
93214685,Junior Java Developer,"Trend Soft, студия",70000,Москва,2024-03-09,Java,https://hh.ru/vacancy/93214685
89753481,"Стажер Back-end разработчика (php, python, c#)",Nti.team,30000,Санкт-Петербург,2024-02-27,Java,https://hh.ru/vacancy/89753481
92581565,Начинающий Веб программист (Junior Web-разработчик),"РэйнбовСофт, НПО",,Саратов,2024-03-10,Java,https://hh.ru/vacancy/92581565
94313345,Junior Rust разработчик (Synapse),SberTech,120000,Москва,2024-03-06,Java,https://hh.ru/vacancy/94313345
88002912,Junior Software Developer (C/C++/C#),ВСВН Лаб,130000,Санкт-Петербург,2024-03-08,Java,https://hh.ru/vacancy/88002912
82724356,Java Developer [Junior],Диплей,,Омск,2024-03-02,Java,https://hh.ru/vacancy/82724356
93811630,Программист Java (Junior),Уфанет,80000,Уфа,2024-02-26,Java,https://hh.ru/vacancy/93811630
93540310,Младший аналитик (IT),Olima,140000,Москва,2024-03-09,Java,https://hh.ru/vacancy/93540310
81430574,Junior Android developer,Bip.ru,120000,Москва,2024-03-09,Java,https://hh.ru/vacancy/81430574
81332521,Junior Kotlin Developer,InlyIT,250000,Новосибирск,2024-03-07,Java,https://hh.ru/vacancy/81332521
94233577,Стажер автотестирования (Python),ITFB Group,,Екатеринбург,2024-03-04,Java,https://hh.ru/vacancy/94233577
92762961,"Android developer (Intern, Junior)",Декартус,,Севастополь,2024-03-03,Java,https://hh.ru/vacancy/92762961
93980296,Junior Java Developer / Junior Java-разработчик,STRONG TEAM,,Ярославль,2024-02-28,Java,https://hh.ru/vacancy/93980296
94255086,Младший разработчик,Бизнес Технологии,60000,Вологда,2024-03-08,Java,https://hh.ru/vacancy/94255086
94331338,Junior QA Automation Engineer,СБЕР,,Казань,2024-03-06,Java,https://hh.ru/vacancy/94331338
93553119,Разработчик (Junior) BigData,АФЛТ-Системс,,Москва,2024-03-09,Java,https://hh.ru/vacancy/93553119
94048664,Junior Разработчик на SAS RTDM (стажер),Ак Барс Банк,40000,Казань,2024-02-29,Java,https://hh.ru/vacancy/94048664
82724403,Java Developer [Junior],Диплей,,Новосибирск,2024-03-02,Java,https://hh.ru/vacancy/82724403
92977061,Стажер автотестирования (Python),ITFB Group,,Москва,2024-03-07,Java,https://hh.ru/vacancy/92977061
90442047,Junior project manager в web-студию,Nti.team,90000,Санкт-Петербург,2024-02-27,Java,https://hh.ru/vacancy/90442047
94054249,Стажер автотестирования (Python),ITFB Group,,Самара,2024-02-29,Java,https://hh.ru/vacancy/94054249
92715286,Junior full-stack developer,Сервис Руки,,Москва,2024-02-29,Java,https://hh.ru/vacancy/92715286
93338918,Junior Разработчик автотестов (Java),Bell Integrator,,Москва,2024-03-06,Java,https://hh.ru/vacancy/93338918
94054323,Стажер автотестирования (Python),ITFB Group,,Пермь,2024-02-29,Java,https://hh.ru/vacancy/94054323
42636573,Backend-разработчик Kotlin/Java (junior),Биллинговый центр,63000,Барнаул,2024-03-04,Java,https://hh.ru/vacancy/42636573
94337715,Junior Разработчик PHP,Стройсервис (Группа предприятий),90000,Кемерово,2024-03-06,Java,https://hh.ru/vacancy/94337715
93870312,Стажер-аналитик IT-процессов,Райффайзен Банк,,Москва,2024-02-27,Java,https://hh.ru/vacancy/93870312
93931204,Младший инженер по тестированию (автоматизация),ЦРТ | Группа компаний,,Санкт-Петербург,2024-03-05,Java,https://hh.ru/vacancy/93931204
93285226,Junior Программист 1С (Стажер),Русские решения,40000,Санкт-Петербург,2024-03-07,Java,https://hh.ru/vacancy/93285226
92393925,Стажер /младший системный аналитик (отдел внедрения),Солантек,45000,Санкт-Петербург,2024-03-08,Java,https://hh.ru/vacancy/92393925
92252288,Программист Java/Kotlin (junior),Единый Расчетный Центр,60000,Барнаул,2024-03-06,Java,https://hh.ru/vacancy/92252288
93089758,Младший системный аналитик,"Ренессанс cтрахование, Группа",,Москва,2024-02-28,Java,https://hh.ru/vacancy/93089758
92577273,Junior специалист IAM,Газпромбанк,,Москва,2024-02-27,Java,https://hh.ru/vacancy/92577273
93598816,Младший аналитик,WSS-Consulting,60000,Екатеринбург,2024-03-07,Java,https://hh.ru/vacancy/93598816
92363247,QA Engineer на мобильную RTS,Gear Games,,Воронеж,2024-03-08,Java,https://hh.ru/vacancy/92363247
94104874,Младший разработчик Siebel CRM,Nobilis.Team,,Рязань,2024-03-01,Java,https://hh.ru/vacancy/94104874
86109431,Junior Разработчик C#,Стройсервис (Группа предприятий),109000,Кемерово,2024-02-29,Java,https://hh.ru/vacancy/86109431
94074418,Системный аналитик (процессинг) - junior,Совкомбанк Технологии,,Новосибирск,2024-03-01,Java,https://hh.ru/vacancy/94074418
92964281,Junior+/Pre-Middle Android Разработчик Kotlin,amoCRM,80000,Москва,2024-03-07,Java,https://hh.ru/vacancy/92964281
94048549,Junior Разработчик на SAS RTDM (стажер),Ак Барс Банк,40000,Иннополис,2024-02-29,Java,https://hh.ru/vacancy/94048549
88736659,Программист/разработчик RPA (стажер/junior),ЦТР НЕКСТ,40000,Магнитогорск,2024-03-07,Java,https://hh.ru/vacancy/88736659
91333774,"Junior FullStack-разработчик (PHP, Java Script)",FunFlow (ООО Мобильные Игровые Решения),110000,Москва,2024-02-27,Java,https://hh.ru/vacancy/91333774
93482951,"Разработчик Scala (Junior), г. Екатеринбург, в офисе",Сервис-Газификация,,Екатеринбург,2024-03-05,Java,https://hh.ru/vacancy/93482951
91855132,Стажер-аналитик 1С,ПитерСофт,,Санкт-Петербург,2024-03-09,Java,https://hh.ru/vacancy/91855132
94206930,Младший специалист по подбору персонала,IBS,,Ульяновск,2024-03-04,Java,https://hh.ru/vacancy/94206930
93556330,Младший разработчик RPA,GlowByte,,Москва,2024-02-20,Java,https://hh.ru/vacancy/93556330
93093698,Младший IT-рекрутер (рессечер) (Москва),Юнитариус,50000,Москва,2024-02-26,Java,https://hh.ru/vacancy/93093698
93629237,Инженер по нагрузочному тестированию / Performance QA,Selecty,,Москва,2024-02-21,Java,https://hh.ru/vacancy/93629237
91910382,Специалист службы технической поддержки RPA (стажер/junior),ЦТР НЕКСТ,40000,Магнитогорск,2024-03-04,Java,https://hh.ru/vacancy/91910382
93567580,"Преподаватель программирования оффлайн (Roblox, Python)",Алгоритмика (ИП Кочеткова Ирина Анатольевна),,Санкт-Петербург,2024-02-20,Java,https://hh.ru/vacancy/93567580
93980112,Junior разработчик C++,ДатаГарден,120000,Москва,2024-02-28,C++,https://hh.ru/vacancy/93980112
94254962,Младший разработчик,Бизнес Технологии,60000,Санкт-Петербург,2024-03-08,C++,https://hh.ru/vacancy/94254962
94408778,Инженер-программист Junior,НИИТС Синвент,70000,Санкт-Петербург,2024-03-07,C++,https://hh.ru/vacancy/94408778
94192118,Инженер-программист (junior),ОКБ 78,70000,Санкт-Петербург,2024-03-04,C++,https://hh.ru/vacancy/94192118
94391819,Intern Data Engineer,Mindbox,35000,Москва,2024-03-07,C++,https://hh.ru/vacancy/94391819
94255070,Младший разработчик,Бизнес Технологии,60000,Нижний Новгород,2024-03-08,C++,https://hh.ru/vacancy/94255070
94255116,Младший разработчик,Бизнес Технологии,60000,Пермь,2024-03-08,C++,https://hh.ru/vacancy/94255116
93369325,Программист (Junior - младший разработчик),ПТМК,60000,Санкт-Петербург,2024-02-16,C++,https://hh.ru/vacancy/93369325
94232068,C++ программист / младший инженер-программист,Шамсевалиев Азат Наилович,130000,Москва,2024-03-04,C++,https://hh.ru/vacancy/94232068
94262241,Разработчик C++,НАСКА,60000,Псков,2024-03-05,C++,https://hh.ru/vacancy/94262241
94232069,C++ программист / младший инженер-программист,Шамсевалиев Азат Наилович,130000,Санкт-Петербург,2024-03-04,C++,https://hh.ru/vacancy/94232069
94313345,Junior Rust разработчик (Synapse),SberTech,120000,Москва,2024-03-06,C++,https://hh.ru/vacancy/94313345
93563062,Разработчик С++ (Junior),Дубайт,130000,Москва,2024-03-09,C++,https://hh.ru/vacancy/93563062
88002912,Junior Software Developer (C/C++/C#),ВСВН Лаб,130000,Санкт-Петербург,2024-03-08,C++,https://hh.ru/vacancy/88002912
93902549,С++ Junior разработчик,Компания Ритейл Сервис,50000,Барнаул,2024-02-28,C++,https://hh.ru/vacancy/93902549
94255086,Младший разработчик,Бизнес Технологии,60000,Вологда,2024-03-08,C++,https://hh.ru/vacancy/94255086
94048664,Junior Разработчик на SAS RTDM (стажер),Ак Барс Банк,40000,Казань,2024-02-29,C++,https://hh.ru/vacancy/94048664
69900492,"Младший программист C++ / Junior C++ Developer (Windows, UNIX)",Доктор Веб,,Санкт-Петербург,2024-02-16,C++,https://hh.ru/vacancy/69900492
92525437,Младший научный сотрудник,ФГБУ ЦНИИ ВВС Минобороны России,45000,Москва,2024-03-04,C++,https://hh.ru/vacancy/92525437
92715286,Junior full-stack developer,Сервис Руки,,Москва,2024-02-29,C++,https://hh.ru/vacancy/92715286
94051165,Стажер PHP Developer (Symfony),IQ GROUP,30000,Тюмень,2024-03-06,C++,https://hh.ru/vacancy/94051165
94405937,Младший инженер по тестированию систем электрики и электроники,CMT: Change Mobility Together,,Санкт-Петербург,2024-03-07,C++,https://hh.ru/vacancy/94405937
93285226,Junior Программист 1С (Стажер),Русские решения,40000,Санкт-Петербург,2024-03-07,C++,https://hh.ru/vacancy/93285226
92577273,Junior специалист IAM,Газпромбанк,,Москва,2024-02-27,C++,https://hh.ru/vacancy/92577273
92081497,"Младший инженер-программист С++ (офис в Кольцово, НЕ удаленно)",NAVITEL,100000,Новосибирск,2024-02-22,C++,https://hh.ru/vacancy/92081497
93598816,Младший аналитик,WSS-Consulting,60000,Екатеринбург,2024-03-07,C++,https://hh.ru/vacancy/93598816
86109431,Junior Разработчик C#,Стройсервис (Группа предприятий),109000,Кемерово,2024-02-29,C++,https://hh.ru/vacancy/86109431
93976213,Техник (младший инженер),Минимакс-94,70000,Москва,2024-03-08,C++,https://hh.ru/vacancy/93976213
92245354,Стажёр-инженер АСУ и КИПиА / Automation junior engineer / Падаван робототехники,Интеллектуальные робот системы,68965,Москва,2024-03-08,C++,https://hh.ru/vacancy/92245354
94048549,Junior Разработчик на SAS RTDM (стажер),Ак Барс Банк,40000,Иннополис,2024-02-29,C++,https://hh.ru/vacancy/94048549
93410890,Младший системный программист Linux C/С++,Базальт СПО,,Обнинск,2024-02-18,C++,https://hh.ru/vacancy/93410890
93204701,Junior C++ разработчик алгоритмов геометрического моделирования,Ледас,70000,Новосибирск,2024-03-09,C++,https://hh.ru/vacancy/93204701
94025433,Младший программист 1С / Стажер программист 1С,Ромашкина Ирина Сергеевна,,Волгоград,2024-03-09,C++,https://hh.ru/vacancy/94025433
88736659,Программист/разработчик RPA (стажер/junior),ЦТР НЕКСТ,40000,Магнитогорск,2024-03-07,C++,https://hh.ru/vacancy/88736659
93883686,Младший программист 1С (Junior),ЛАНИТ,,Москва,2024-03-07,C++,https://hh.ru/vacancy/93883686
